|../jungle/articles/3177_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../derfreitag/data/694.txt https://www.freitag.de/autoren/marcel-schuetz/regulaere-regelabweichung 2015-11-13 |['Patrisse Khan-Cullors','Martin Franz']| None
|../jungle/articles/4548_Alles tut so weh.txt| https://jungle.world/artikel/2016/43/alles-tut-so-weh 2016-10-27 |Niklas Dommaschk| dschungel []
../nachdenkseiten/articles/37267.txt http://www.nachdenkseiten.de/?p=37267 2017-03-05 |Albrecht Müller| |['Aktuelles', 'Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Erosion der Demokratie', 'Strategien der Meinungsmache']|
../neues-deutschland/nd_texts/1075521.viktor-orban-der-erfolgreichste-stoerenfried-in-der-eu https://www.neues-deutschland.de/artikel/1075521.viktor-orban-der-erfolgreichste-stoerenfried-in-der-eu.html 2018-01-05 |Thomas Roser| politics |radically left| |['Ungarn', 'Victor', 'Orban']|
../nachdenkseiten/articles/41701.txt http://www.nachdenkseiten.de/?p=41701 2017-12-22 |Jens Berger| |['Arbeitsmarkt und Arbeitsmarktpolitik', 'Audio-Podcast', 'Gewerkschaften', 'Wertedebatte']|
../neues-deutschland/nd_texts/1075482.die-gruenen-simone-peter-verzichtet-auf-parteivorsitz https://www.neues-deutschland.de/artikel/1075482.die-gruenen-simone-peter-verzichtet-auf-parteivorsitz.html 2018-01-07 None politics |radically left| |['Cem', 'Özdemir', 'Grünen', 'Parteitag', 'Parteivorstand', 'Robert', 'Habeck', 'Simone', 'Peter', 'Vorsitz']|
../nachdenkseiten/articles/36970.txt http://www.nachdenkseiten.de/?p=36970 2017-02-10 |Albrecht Müller| |['Audio-Podcast', 'Aufbau Gegenöffentlichkeit', 'Interviews']|
../neues-deutschland/nd_texts/1075398.klimapolitik-der-spd-co-abgabe-fuer-die-umwelt https://www.neues-deutschland.de/artikel/1075398.klimapolitik-der-spd-co-abgabe-fuer-die-umwelt.html 2017-11-04 |Susanne Schwarz| economy/environment |radically left| |['CO2', 'erneuerbare', 'Energie', 'fossile', 'Energie', 'SPD']|
../nachdenkseiten/articles/32448.txt http://www.nachdenkseiten.de/?p=32448 2016-03-23 |Jens Berger| |['Aktuelles', 'Außen- und Sicherheitspolitik', 'Audio-Podcast', 'Manipulation des Monats', 'Medienkritik']|
../nachdenkseiten/articles/28643.txt http://www.nachdenkseiten.de/?p=28643 2015-11-12 |Jens Berger| |['Aktuelles', 'Friedenspolitik', 'Interviews', 'Kampagnen / Tarnworte / Neusprech', 'Strategien der Meinungsmache']|
|../jungle/articles/3274_Zoologe des Pressewesens.txt| https://jungle.world/artikel/2017/10/zoologe-des-pressewesens 2017-03-09 |Jakob Hayner| dschungel []
../nachdenkseiten/articles/39189.txt http://www.nachdenkseiten.de/?p=39189 2017-07-14 |Albrecht Müller| |['Audio-Podcast', 'Erosion der Demokratie', 'Globalisierung', 'Innere Sicherheit', 'Leserbriefe']|
../nachdenkseiten/articles/34475.txt http://www.nachdenkseiten.de/?p=34475 2016-08-02 |Albrecht Müller| |['Aufbau Gegenöffentlichkeit', 'einzelne Politiker', 'Kampagnen / Tarnworte / Neusprech']|
../neues-deutschland/nd_texts/1077198.carrefour-streicht-tausende-stellen https://www.neues-deutschland.de/artikel/1077198.carrefour-streicht-tausende-stellen.html 2018-01-24 None economy/environment |radically left| ['Frankreich']
../nachdenkseiten/articles/26985.txt http://www.nachdenkseiten.de/?p=26985 2015-07-30 |Jens Berger| |['Arbeitsmarkt und Arbeitsmarktpolitik', 'Audio-Podcast', 'Länderberichte', 'Neoliberalismus und Monetarismus', 'Wirtschaftspolitik und Konjunktur']|
../nachdenkseiten/articles/35234.txt http://www.nachdenkseiten.de/?p=35234 2016-09-30 Redaktion |['Hinweise des Tages']|
../jungle/articles/4822_Sesselkreis.txt https://jungle.world/artikel/2016/38/sesselkreis 2016-09-22 |Julia Schramm| inland []
../neues-deutschland/nd_texts/988610.heisses-eisen-ruestung https://www.neues-deutschland.de/artikel/988610.heisses-eisen-ruestung.html 2015-10-21 None leftist_movement |radically left| []
../derfreitag/data/731.txt https://www.freitag.de/autoren/reimlar/matera-urlaub-bei-den-hoehlenmenschen 2015-01-18 |['Patrisse Khan-Cullors','Costa Esmeralda','Christian Rosenbaum']| None
../neues-deutschland/nd_texts/1076327.demmin-bekommt-eine-promenade https://www.neues-deutschland.de/artikel/1076327.demmin-bekommt-eine-promenade.html 2018-01-16 None politics |radically left| []
../neues-deutschland/nd_texts/1076246.groko-sondierungen-tiefensee-grosse-koalition-im-bund-auf-zwei-jahre-begrenzen https://www.neues-deutschland.de/artikel/1076246.groko-sondierungen-tiefensee-grosse-koalition-im-bund-auf-zwei-jahre-begrenzen.html 2018-01-13 None politics |radically left| |['Angela', 'Merkel', 'Groko', 'Misstrauensvotum', 'Sozialdemokraten', 'SPD']|
|../jungle/articles/1135_Mit Paulchen bei Pegida.txt| https://jungle.world/artikel/2017/39/mit-paulchen-bei-pegida 2017-09-28 |Johannes Hartl| antifa []
../neues-deutschland/nd_texts/1076065.bald-alle-lehrerstellen-in-rheinland-pfalz-besetzt https://www.neues-deutschland.de/artikel/1076065.bald-alle-lehrerstellen-in-rheinland-pfalz-besetzt.html 2017-11-11 None politics |radically left| |['Bildungspolitik', 'Rheinland-Pfalz']|
../nachdenkseiten/articles/41774.txt http://www.nachdenkseiten.de/?p=41774 2018-01-04 |Jens Berger| |['Audio-Podcast', 'Aufrüstung', 'Strategien der Meinungsmache']|
|../jungle/articles/0983_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
|../jungle/articles/4767_Gelände für kollektive Experimente.txt| https://jungle.world/artikel/2018/04/gelaende-fuer-kollektive-experimente 2018-01-25 |Bernhard Schmid| ausland []
../neues-deutschland/nd_texts/1075956.politrentner https://www.neues-deutschland.de/artikel/1075956.politrentner.html 2018-01-12 |Thomas Berger| politics |radically left| []
../nachdenkseiten/articles/36592.txt http://www.nachdenkseiten.de/?p=36592 2017-01-12 |Jens Berger| |['Audio-Podcast', 'Wahlen', 'Wertedebatte']|
../nachdenkseiten/articles/37623.txt http://www.nachdenkseiten.de/?p=37623 2017-03-30 |Jens Berger| |['Aktuelles', 'Audio-Podcast', 'Bundesregierung', 'Militäreinsätze/Kriege']|
../neues-deutschland/nd_texts/1075913.lebenslange-haft-fuer-aus-berlin-entfuehrten-vietnamesen-gefordert https://www.neues-deutschland.de/artikel/1075913.lebenslange-haft-fuer-aus-berlin-entfuehrten-vietnamesen-gefordert.html 2018-01-05 None politics |radically left| |['Berlin', 'Vietnam']|
../neues-deutschland/nd_texts/1073084.zetsche-soll-chef-vom-tui-aufsichtsrat-werden https://www.neues-deutschland.de/artikel/1073084.zetsche-soll-chef-vom-tui-aufsichtsrat-werden.html 2017-12-13 None economy/environment |radically left| []
../neues-deutschland/nd_texts/1075827.tritt-regierungschef-kretschmann-fuer-eine-dritte-amtszeit-an https://www.neues-deutschland.de/artikel/1075827.tritt-regierungschef-kretschmann-fuer-eine-dritte-amtszeit-an.html 2017-09-27 None politics |radically left| |['Baden-Württemberg', 'Winfried', 'Kretschmann']|
../neues-deutschland/nd_texts/1066477.zu-kooperativ-fuer-solidaritaet https://www.neues-deutschland.de/artikel/1066477.zu-kooperativ-fuer-solidaritaet.html 2017-07-10 |Peter Nowak| leftist_movement |radically left| |['Berlin', 'G20', 'Hamburg']|
|../jungle/articles/1521_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
../derfreitag/data/846.txt https://www.freitag.de/produkt-der-woche/album/distance/distance_biographie 2015-07-08 |['Martin Tingvall','Asaf Avidan','Liam Gallagher']| None
../nachdenkseiten/articles/27703.txt http://www.nachdenkseiten.de/?p=27703 2015-09-25 |Wolfgang Lieb| |['Ökonomie', 'Globalisierung', 'Verkehrspolitik']|
../neues-deutschland/nd_texts/1075396.wintersturm-im-osten-der-usa-arktische-kaelte-fuehrt-zu-flugchaos https://www.neues-deutschland.de/artikel/1075396.wintersturm-im-osten-der-usa-arktische-kaelte-fuehrt-zu-flugchaos.html 2017-09-28 |Jennie Matthew| politics |radically left| |['Arktis', 'Flugverkehr', 'Kanada', 'USA']|
|../jungle/articles/1224_Die Mandate sind frei.txt| https://jungle.world/artikel/2017/38/die-mandate-sind-frei 2017-09-21 |Ralf Fischer| inland []
../derfreitag/data/1003.txt https://www.freitag.de/autoren/mirjamkay/treffen-der-partyfraktion-sodom-gomorrha 2015-08-11 |['Patrisse Khan-Cullors','Richard Zietz','Ehemaliger Nutzer']| None
|../jungle/articles/1918_»Der Reichtum wurde weiter konzentriert«.txt| https://jungle.world/artikel/2018/04/der-reichtum-wurde-weiter-konzentriert 2018-01-25 |Anton Landgraf| interview []
../nachdenkseiten/articles/36515.txt http://www.nachdenkseiten.de/?p=36515 2017-01-06 |Jens Berger| |['AfD', 'Audio-Podcast', 'Medienkritik', 'Strategien der Meinungsmache']|
../nachdenkseiten/articles/32933.txt http://www.nachdenkseiten.de/?p=32933 2016-04-12 |Jens Berger| |['Audio-Podcast', 'Innen- und Gesellschaftspolitik', 'Kultur und Kulturpolitik', 'Wertedebatte']|
../neues-deutschland/nd_texts/1045518.solidaritaet-statt-g https://www.neues-deutschland.de/artikel/1045518.solidaritaet-statt-g.html 2017-03-07 None leftist_movement |radically left| |['G20', 'Hamburg']|
../neues-deutschland/nd_texts/1067993.krisenbank-monte-de-paschi-zurueck-zur-boerse https://www.neues-deutschland.de/artikel/1067993.krisenbank-monte-de-paschi-zurueck-zur-boerse.html 2017-10-25 None economy/environment |radically left| |['Börse', 'Italien']|
../nachdenkseiten/articles/38464.txt http://www.nachdenkseiten.de/?p=38464 2017-05-27 |Albrecht Müller| |['Aktuelles', 'Erosion der Demokratie', 'Medien und Medienanalyse', 'Medienkonzentration Vermachtung der Medien', 'PR']|
../neues-deutschland/nd_texts/1025979.mittelamerika-wird-zum-flaschenhals https://www.neues-deutschland.de/artikel/1025979.mittelamerika-wird-zum-flaschenhals.html 2016-01-06 |Knut Henkel| leftist_movement |radically left| |['Afrika', 'Asylpolitik', 'Costa', 'Rica', 'Einwanderung', 'Flüchtlinge', 'Haiti', 'Kuba', 'Nicaragua', 'Panama', 'USA']|
|../jungle/articles/0003_Ökonomie des Ziegenstalls.txt| https://jungle.world/artikel/2018/04/oekonomie-des-ziegenstalls 2018-01-25 |Volker Weiß| inland []
|../jungle/articles/0863_Verkürzte Katalanismuskritik.txt| https://jungle.world/artikel/2017/43/verkuerzte-katalanismuskritik 2017-10-26 |Gaston Kirsche| disko []
../neues-deutschland/nd_texts/1004687.der-lange-kampf-fuer-gleiche-bezahlung https://www.neues-deutschland.de/artikel/1004687.der-lange-kampf-fuer-gleiche-bezahlung.html 2016-01-07 |Nelli Tügel| leftist_movement |radically left| |['Belgien', 'Löhne', 'Streik']|
../neues-deutschland/nd_texts/1076579.piko-sonneberg-meldet-erneut-umsatzplus https://www.neues-deutschland.de/artikel/1076579.piko-sonneberg-meldet-erneut-umsatzplus.html 2018-01-15 None politics |radically left| |['Bayern', 'Nürnberg']|
../nachdenkseiten/articles/37753.txt http://www.nachdenkseiten.de/?p=37753 2017-04-09 |Albrecht Müller| |['Aktuelles', 'Audio-Podcast', 'Kampagnen / Tarnworte / Neusprech', 'Manipulation des Monats', 'Medienkritik', 'Militäreinsätze/Kriege']|
../nachdenkseiten/articles/40249.txt http://www.nachdenkseiten.de/?p=40249 2017-09-24 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1050710.universitaerer-arbeitskampf https://www.neues-deutschland.de/artikel/1050710.universitaerer-arbeitskampf.html 2017-03-04 |Christopher Wimmer| leftist_movement |radically left| |['Hochschule', 'Tarifvertrag', 'Universität', 'Wissenschaft']|
|../jungle/articles/2578_Populismus gegen Israel.txt| https://jungle.world/artikel/2017/18/populismus-gegen-israel 2017-05-04 |Alexander Nabert| inland []
../neues-deutschland/nd_texts/1076212.verband-sozialreformen-unterfinanziert https://www.neues-deutschland.de/artikel/1076212.verband-sozialreformen-unterfinanziert.html 2018-01-15 None politics |radically left| []
../neues-deutschland/nd_texts/1075864.jenseits-vom-mettmann https://www.neues-deutschland.de/artikel/1075864.jenseits-vom-mettmann.html 2017-10-14 None politics |radically left| |['Fleisch', 'Landwirtschaft', 'Massentierhaltung', 'Veganismus', 'Vegetarische', 'Ernährung']|
|../jungle/articles/3015_Ein flexibler Präsident.txt| https://jungle.world/artikel/2017/15/ein-flexibler-praesident 2017-04-13 |Oliver M. Piecha| ausland []
|../jungle/articles/1505_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../neues-deutschland/nd_texts/1075081.norwegen-hui-deutschland-bleibt-pfui https://www.neues-deutschland.de/artikel/1075081.norwegen-hui-deutschland-bleibt-pfui.html 2018-01-04 None economy/environment |radically left| ['Norwegen']
|../jungle/articles/4711_An den Kindertisch!.txt| https://jungle.world/artikel/2016/41/den-kindertisch 2016-10-13 |Federica Matteoni| disko []
|../jungle/articles/2943_Königstreue lohnt sich.txt| https://jungle.world/artikel/2017/16/koenigstreue-lohnt-sich 2017-04-20 |Bernhard Schmid| ausland []
../nachdenkseiten/articles/39852.txt http://www.nachdenkseiten.de/?p=39852 2017-08-31 Redaktion |['Hinweise des Tages']|
|../jungle/articles/0521_Die Normalisierung des Ausnahmezustands.txt| https://jungle.world/artikel/2018/04/die-normalisierung-des-ausnahmezustands 2018-01-28 |René Thannhäuser| ausland []
../nachdenkseiten/articles/39555.txt http://www.nachdenkseiten.de/?p=39555 2017-08-09 Redaktion |['Hinweise des Tages']|
../derfreitag/data/1004.txt https://www.freitag.de/autoren/der-freitag/magna-carta-florum 2015-10-08 |['Patrisse Khan-Cullors','Michele Cirella']| None
../neues-deutschland/nd_texts/1044005.proteste-gegen-castoren-auf-dem-neckar https://www.neues-deutschland.de/artikel/1044005.proteste-gegen-castoren-auf-dem-neckar.html 2016-08-03 None leftist_movement |radically left| |['Atomkraft', 'Atommüll', 'Castor']|
|../jungle/articles/3279_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../nachdenkseiten/articles/33133.txt http://www.nachdenkseiten.de/?p=33133 2016-04-26 |Jens Berger| |['Atompolitik', 'Gedenktage/Jahrestage']|
../derfreitag/data/496.txt https://www.freitag.de/autoren/der-freitag/die-cohen-liste 2014-09-20 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Rufus T. Firefly','Rüdiger Grothues','Richard Zietz','Dagmar Schön']| None
|../jungle/articles/0679_Kontrollverlust  und Lo-Fi-Charme.txt| https://jungle.world/artikel/2017/46/kontrollverlust-und-lo-fi-charme 2017-11-16 |Maik Bierwirth| dschungel []
../derfreitag/data/285.txt https://www.freitag.de/autoren/sebastian-dalkowski/stahlhelm-drunter-und-gross-machen 2012-06-09 |['Patrisse Khan-Cullors','Ehemaliger Nutzer','Maria Jacobi']| None
../nachdenkseiten/articles/35395.txt http://www.nachdenkseiten.de/?p=35395 2016-10-14 Redaktion |['Hinweise des Tages']|
../neues-deutschland/nd_texts/1077351.schwerstarbeit-fuer-vermittler-de-mistura https://www.neues-deutschland.de/artikel/1077351.schwerstarbeit-fuer-vermittler-de-mistura.html 2017-01-21 |Karin Leukefeld| politics |radically left| |['Frankreich', 'Österreich', 'Russland', 'Syrien', 'Türkei', 'UNO', 'USA']|
|../jungle/articles/2804_Der Pakt macht Probleme.txt| https://jungle.world/artikel/2018/04/der-pakt-macht-probleme 2018-01-25 |Nis Melbye| ausland []
../neues-deutschland/nd_texts/1071577.facebook-reformiert-werbesystem https://www.neues-deutschland.de/artikel/1071577.facebook-reformiert-werbesystem.html 2017-11-29 None economy/environment |radically left| []
../nachdenkseiten/articles/38837.txt http://www.nachdenkseiten.de/?p=38837 2017-06-21 Redaktion |['Hinweise des Tages']|
|../jungle/articles/3457_Mit großem Knall zurück zum Kampf.txt| https://jungle.world/artikel/2018/04/mit-grossem-knall-zurueck-zum-kampf 2018-01-25 |David Graaff| ausland []
|../jungle/articles/3402_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
../neues-deutschland/nd_texts/1076842.kritik-nach-abgang-von-nrw-steuerfahndern https://www.neues-deutschland.de/artikel/1076842.kritik-nach-abgang-von-nrw-steuerfahndern.html 2017-11-03 None politics |radically left| |['Nordrhein-Westfalen', 'Steuerpolitk']|
|../jungle/articles/3997_»Bei Bitcoin geht es weniger um Technologie als um Psychologie«.txt| https://jungle.world/artikel/2018/04/bei-bitcoin-geht-es-weniger-um-technologie-als-um-psychologie 2018-01-25 |Malte Voß| thema []
|../jungle/articles/3878_Das Gift wirkt noch immer.txt| https://jungle.world/artikel/2016/51/das-gift-wirkt-noch-immer 2016-12-22 |Uli Krug| dschungel []
../neues-deutschland/nd_texts/1070556.milliarden-fuer-vw-kernmarke https://www.neues-deutschland.de/artikel/1070556.milliarden-fuer-vw-kernmarke.html 2017-11-20 None economy/environment |radically left| []
../neues-deutschland/nd_texts/1055824.vorwurf-gegen-lidl-zulieferer https://www.neues-deutschland.de/artikel/1055824.vorwurf-gegen-lidl-zulieferer.html 2017-03-29 None leftist_movement |radically left| |['Löhne', 'Mindestlohn']|
../nachdenkseiten/articles/27300.txt http://www.nachdenkseiten.de/?p=27300 2015-08-24 |Albrecht Müller| |['Erosion der Demokratie', 'Europäische Union', 'Strategien der Meinungsmache']|
../nachdenkseiten/articles/26804.txt http://www.nachdenkseiten.de/?p=26804 2015-07-15 |Albrecht Müller| |['Aufbau Gegenöffentlichkeit', 'Erosion der Demokratie', 'Strategien der Meinungsmache']|
../neues-deutschland/nd_texts/1076207.stuttgart-jeden-montag-gegen-s https://www.neues-deutschland.de/artikel/1076207.stuttgart-jeden-montag-gegen-s.html 2018-01-15 None politics |radically left| []
../neues-deutschland/nd_texts/1076549.ein-lebendiger-abend https://www.neues-deutschland.de/artikel/1076549.ein-lebendiger-abend.html 2018-01-14 |Christoph Driessen| politics |radically left| |['Große', 'Koalition', 'SPD']|
